,Entity,Code,Year,"Suicide mortality rate (per 100,000 population)",Continent,Continent_Country
756,Costa Rica,CRI,2016,7.7,North America,North America_Costa Rica
757,Costa Rica,CRI,2017,6.1,North America,North America_Costa Rica
758,Costa Rica,CRI,2018,7.2,North America,North America_Costa Rica
759,Costa Rica,CRI,2019,8.1,North America,North America_Costa Rica
780,Cuba,CUB,2000,17.2,North America,North America_Cuba
781,Cuba,CUB,2001,15.3,North America,North America_Cuba
782,Cuba,CUB,2002,14.7,North America,North America_Cuba
783,Cuba,CUB,2003,13.8,North America,North America_Cuba
784,Cuba,CUB,2004,13.9,North America,North America_Cuba
785,Cuba,CUB,2005,12.9,North America,North America_Cuba
786,Cuba,CUB,2006,12.7,North America,North America_Cuba
787,Cuba,CUB,2007,12.2,North America,North America_Cuba
788,Cuba,CUB,2008,12.9,North America,North America_Cuba
789,Cuba,CUB,2009,13.7,North America,North America_Cuba
790,Cuba,CUB,2010,14.4,North America,North America_Cuba
791,Cuba,CUB,2011,14.1,North America,North America_Cuba
792,Cuba,CUB,2012,13.8,North America,North America_Cuba
793,Cuba,CUB,2013,13.9,North America,North America_Cuba
794,Cuba,CUB,2014,13.4,North America,North America_Cuba
795,Cuba,CUB,2015,14,North America,North America_Cuba
796,Cuba,CUB,2016,13.4,North America,North America_Cuba
797,Cuba,CUB,2017,14.5,North America,North America_Cuba
798,Cuba,CUB,2018,14.3,North America,North America_Cuba
799,Cuba,CUB,2019,14.5,North America,North America_Cuba
860,Dominican Republic,DOM,2000,3.9,North America,North America_Dominican Republic
861,Dominican Republic,DOM,2001,3.9,North America,North America_Dominican Republic
862,Dominican Republic,DOM,2002,4.1,North America,North America_Dominican Republic
863,Dominican Republic,DOM,2003,4.4,North America,North America_Dominican Republic
864,Dominican Republic,DOM,2004,4.5,North America,North America_Dominican Republic
865,Dominican Republic,DOM,2005,4.8,North America,North America_Dominican Republic
866,Dominican Republic,DOM,2006,4.7,North America,North America_Dominican Republic
867,Dominican Republic,DOM,2007,4.8,North America,North America_Dominican Republic
868,Dominican Republic,DOM,2008,4.8,North America,North America_Dominican Republic
869,Dominican Republic,DOM,2009,4.9,North America,North America_Dominican Republic
870,Dominican Republic,DOM,2010,4.7,North America,North America_Dominican Republic
871,Dominican Republic,DOM,2011,4.9,North America,North America_Dominican Republic
872,Dominican Republic,DOM,2012,5.2,North America,North America_Dominican Republic
873,Dominican Republic,DOM,2013,5.5,North America,North America_Dominican Republic
874,Dominican Republic,DOM,2014,6.1,North America,North America_Dominican Republic
875,Dominican Republic,DOM,2015,6.4,North America,North America_Dominican Republic
876,Dominican Republic,DOM,2016,6.4,North America,North America_Dominican Republic
877,Dominican Republic,DOM,2017,5.7,North America,North America_Dominican Republic
878,Dominican Republic,DOM,2018,5.2,North America,North America_Dominican Republic
879,Dominican Republic,DOM,2019,4.9,North America,North America_Dominican Republic
920,El Salvador,SLV,2000,6.2,North America,North America_El Salvador
921,El Salvador,SLV,2001,6.8,North America,North America_El Salvador
922,El Salvador,SLV,2002,5.3,North America,North America_El Salvador
923,El Salvador,SLV,2003,6.5,North America,North America_El Salvador
924,El Salvador,SLV,2004,6.8,North America,North America_El Salvador
925,El Salvador,SLV,2005,7.8,North America,North America_El Salvador
926,El Salvador,SLV,2006,6.6,North America,North America_El Salvador
927,El Salvador,SLV,2007,7.9,North America,North America_El Salvador
928,El Salvador,SLV,2008,6.8,North America,North America_El Salvador
929,El Salvador,SLV,2009,8.6,North America,North America_El Salvador
930,El Salvador,SLV,2010,6.1,North America,North America_El Salvador
931,El Salvador,SLV,2011,8,North America,North America_El Salvador
932,El Salvador,SLV,2012,6.8,North America,North America_El Salvador
933,El Salvador,SLV,2013,6.4,North America,North America_El Salvador
934,El Salvador,SLV,2014,5.8,North America,North America_El Salvador
935,El Salvador,SLV,2015,6.9,North America,North America_El Salvador
936,El Salvador,SLV,2016,5.7,North America,North America_El Salvador
937,El Salvador,SLV,2017,6.1,North America,North America_El Salvador
938,El Salvador,SLV,2018,6,North America,North America_El Salvador
939,El Salvador,SLV,2019,6.1,North America,North America_El Salvador
1200,Grenada,GRD,2000,1.9,North America,North America_Grenada
1201,Grenada,GRD,2001,0.4,North America,North America_Grenada
1202,Grenada,GRD,2002,3.2,North America,North America_Grenada
1203,Grenada,GRD,2003,2.4,North America,North America_Grenada
1204,Grenada,GRD,2004,4.6,North America,North America_Grenada
1205,Grenada,GRD,2005,3.1,North America,North America_Grenada
1206,Grenada,GRD,2006,5.1,North America,North America_Grenada
1207,Grenada,GRD,2007,2,North America,North America_Grenada
1208,Grenada,GRD,2008,2.4,North America,North America_Grenada
1209,Grenada,GRD,2009,0.7,North America,North America_Grenada
1210,Grenada,GRD,2010,0.9,North America,North America_Grenada
1211,Grenada,GRD,2011,1.7,North America,North America_Grenada
1212,Grenada,GRD,2012,1.7,North America,North America_Grenada
1213,Grenada,GRD,2013,1.2,North America,North America_Grenada
1214,Grenada,GRD,2014,0.6,North America,North America_Grenada
1215,Grenada,GRD,2015,0.7,North America,North America_Grenada
1216,Grenada,GRD,2016,1,North America,North America_Grenada
1217,Grenada,GRD,2017,0.6,North America,North America_Grenada
1218,Grenada,GRD,2018,0.3,North America,North America_Grenada
1219,Grenada,GRD,2019,0.7,North America,North America_Grenada
1220,Guatemala,GTM,2000,10.2,North America,North America_Guatemala
1221,Guatemala,GTM,2001,10.7,North America,North America_Guatemala
1222,Guatemala,GTM,2002,10.5,North America,North America_Guatemala
1223,Guatemala,GTM,2003,10.8,North America,North America_Guatemala
1224,Guatemala,GTM,2004,11,North America,North America_Guatemala
1225,Guatemala,GTM,2005,11.4,North America,North America_Guatemala
1226,Guatemala,GTM,2006,10.7,North America,North America_Guatemala
1227,Guatemala,GTM,2007,8.3,North America,North America_Guatemala
1228,Guatemala,GTM,2008,8,North America,North America_Guatemala
1229,Guatemala,GTM,2009,7.9,North America,North America_Guatemala
1230,Guatemala,GTM,2010,7.3,North America,North America_Guatemala
1231,Guatemala,GTM,2011,6.6,North America,North America_Guatemala
1232,Guatemala,GTM,2012,6.1,North America,North America_Guatemala
1233,Guatemala,GTM,2013,5.9,North America,North America_Guatemala
1234,Guatemala,GTM,2014,5.8,North America,North America_Guatemala
1235,Guatemala,GTM,2015,5.8,North America,North America_Guatemala
1236,Guatemala,GTM,2016,5.7,North America,North America_Guatemala
1237,Guatemala,GTM,2017,5.6,North America,North America_Guatemala
1238,Guatemala,GTM,2018,6,North America,North America_Guatemala
1239,Guatemala,GTM,2019,5.9,North America,North America_Guatemala
1300,Haiti,HTI,2000,9.7,North America,North America_Haiti
1301,Haiti,HTI,2001,9.5,North America,North America_Haiti
1302,Haiti,HTI,2002,9.3,North America,North America_Haiti
1303,Haiti,HTI,2003,9.3,North America,North America_Haiti
1304,Haiti,HTI,2004,9,North America,North America_Haiti
1305,Haiti,HTI,2005,9.4,North America,North America_Haiti
1306,Haiti,HTI,2006,9.6,North America,North America_Haiti
1307,Haiti,HTI,2007,10,North America,North America_Haiti
1308,Haiti,HTI,2008,10.1,North America,North America_Haiti
1309,Haiti,HTI,2009,10.3,North America,North America_Haiti
1310,Haiti,HTI,2010,10.9,North America,North America_Haiti
1311,Haiti,HTI,2011,10.1,North America,North America_Haiti
1312,Haiti,HTI,2012,10,North America,North America_Haiti
1313,Haiti,HTI,2013,9.9,North America,North America_Haiti
1314,Haiti,HTI,2014,10,North America,North America_Haiti
1315,Haiti,HTI,2015,10,North America,North America_Haiti
1316,Haiti,HTI,2016,9.8,North America,North America_Haiti
1317,Haiti,HTI,2017,9.7,North America,North America_Haiti
1318,Haiti,HTI,2018,9.7,North America,North America_Haiti
1319,Haiti,HTI,2019,9.6,North America,North America_Haiti
1320,Honduras,HND,2000,2.1,North America,North America_Honduras
1321,Honduras,HND,2001,2.1,North America,North America_Honduras
1322,Honduras,HND,2002,2.1,North America,North America_Honduras
1323,Honduras,HND,2003,2.2,North America,North America_Honduras
1324,Honduras,HND,2004,2.1,North America,North America_Honduras
1325,Honduras,HND,2005,2.2,North America,North America_Honduras
1326,Honduras,HND,2006,2.2,North America,North America_Honduras
1327,Honduras,HND,2007,2.1,North America,North America_Honduras
1328,Honduras,HND,2008,2.1,North America,North America_Honduras
1329,Honduras,HND,2009,2,North America,North America_Honduras
1330,Honduras,HND,2010,2,North America,North America_Honduras
1331,Honduras,HND,2011,1.9,North America,North America_Honduras
1332,Honduras,HND,2012,3.3,North America,North America_Honduras
1333,Honduras,HND,2013,3.2,North America,North America_Honduras
1334,Honduras,HND,2014,3.4,North America,North America_Honduras
1335,Honduras,HND,2015,4,North America,North America_Honduras
1336,Honduras,HND,2016,2,North America,North America_Honduras
1337,Honduras,HND,2017,2.1,North America,North America_Honduras
1338,Honduras,HND,2018,2,North America,North America_Honduras
1339,Honduras,HND,2019,2.1,North America,North America_Honduras
1520,Jamaica,JAM,2000,1.9,North America,North America_Jamaica
1521,Jamaica,JAM,2001,1.9,North America,North America_Jamaica
1522,Jamaica,JAM,2002,1.8,North America,North America_Jamaica
1523,Jamaica,JAM,2003,1.7,North America,North America_Jamaica
1524,Jamaica,JAM,2004,1.6,North America,North America_Jamaica
1525,Jamaica,JAM,2005,1.5,North America,North America_Jamaica
1526,Jamaica,JAM,2006,1.5,North America,North America_Jamaica
1527,Jamaica,JAM,2007,1.8,North America,North America_Jamaica
1528,Jamaica,JAM,2008,2.2,North America,North America_Jamaica
1529,Jamaica,JAM,2009,2.3,North America,North America_Jamaica
1530,Jamaica,JAM,2010,1.9,North America,North America_Jamaica
1531,Jamaica,JAM,2011,2.2,North America,North America_Jamaica
1532,Jamaica,JAM,2012,2.1,North America,North America_Jamaica
1533,Jamaica,JAM,2013,2,North America,North America_Jamaica
1534,Jamaica,JAM,2014,2.2,North America,North America_Jamaica
1535,Jamaica,JAM,2015,2.2,North America,North America_Jamaica
1536,Jamaica,JAM,2016,2.2,North America,North America_Jamaica
1537,Jamaica,JAM,2017,2.3,North America,North America_Jamaica
1538,Jamaica,JAM,2018,2.3,North America,North America_Jamaica
1539,Jamaica,JAM,2019,2.4,North America,North America_Jamaica
2000,Mexico,MEX,2000,3.5,North America,North America_Mexico
2001,Mexico,MEX,2001,3.8,North America,North America_Mexico
2002,Mexico,MEX,2002,3.9,North America,North America_Mexico
2003,Mexico,MEX,2003,4,North America,North America_Mexico
2004,Mexico,MEX,2004,4,North America,North America_Mexico
2005,Mexico,MEX,2005,4.1,North America,North America_Mexico
2006,Mexico,MEX,2006,4,North America,North America_Mexico
2007,Mexico,MEX,2007,4.1,North America,North America_Mexico
2008,Mexico,MEX,2008,4.4,North America,North America_Mexico
2009,Mexico,MEX,2009,4.6,North America,North America_Mexico
2010,Mexico,MEX,2010,4.5,North America,North America_Mexico
2011,Mexico,MEX,2011,5.2,North America,North America_Mexico
2012,Mexico,MEX,2012,4.9,North America,North America_Mexico
2013,Mexico,MEX,2013,5.2,North America,North America_Mexico
2014,Mexico,MEX,2014,5.7,North America,North America_Mexico
2015,Mexico,MEX,2015,5.6,North America,North America_Mexico
2016,Mexico,MEX,2016,5.6,North America,North America_Mexico
2017,Mexico,MEX,2017,5.9,North America,North America_Mexico
2018,Mexico,MEX,2018,5.4,North America,North America_Mexico
2019,Mexico,MEX,2019,5.3,North America,North America_Mexico
2200,Nicaragua,NIC,2000,5.5,North America,North America_Nicaragua
2201,Nicaragua,NIC,2001,5.2,North America,North America_Nicaragua
2202,Nicaragua,NIC,2002,5,North America,North America_Nicaragua
2203,Nicaragua,NIC,2003,5.6,North America,North America_Nicaragua
2204,Nicaragua,NIC,2004,5.4,North America,North America_Nicaragua
2205,Nicaragua,NIC,2005,5.2,North America,North America_Nicaragua
2206,Nicaragua,NIC,2006,4.6,North America,North America_Nicaragua
2207,Nicaragua,NIC,2007,4.9,North America,North America_Nicaragua
2208,Nicaragua,NIC,2008,5.1,North America,North America_Nicaragua
2209,Nicaragua,NIC,2009,5,North America,North America_Nicaragua
2210,Nicaragua,NIC,2010,4.8,North America,North America_Nicaragua
2211,Nicaragua,NIC,2011,5.5,North America,North America_Nicaragua
2212,Nicaragua,NIC,2012,4.4,North America,North America_Nicaragua
2213,Nicaragua,NIC,2013,5.3,North America,North America_Nicaragua
2214,Nicaragua,NIC,2014,4.5,North America,North America_Nicaragua
2215,Nicaragua,NIC,2015,4.2,North America,North America_Nicaragua
2216,Nicaragua,NIC,2016,4.4,North America,North America_Nicaragua
2217,Nicaragua,NIC,2017,4.4,North America,North America_Nicaragua
2218,Nicaragua,NIC,2018,4.5,North America,North America_Nicaragua
2219,Nicaragua,NIC,2019,4.4,North America,North America_Nicaragua
2320,Panama,PAN,2000,5.4,North America,North America_Panama
2321,Panama,PAN,2001,5.7,North America,North America_Panama
2322,Panama,PAN,2002,5.3,North America,North America_Panama
2323,Panama,PAN,2003,5.9,North America,North America_Panama
2324,Panama,PAN,2004,5.8,North America,North America_Panama
2325,Panama,PAN,2005,5,North America,North America_Panama
2326,Panama,PAN,2006,5.7,North America,North America_Panama
2327,Panama,PAN,2007,4.9,North America,North America_Panama
2328,Panama,PAN,2008,5.4,North America,North America_Panama
2329,Panama,PAN,2009,4.8,North America,North America_Panama
2330,Panama,PAN,2010,4.2,North America,North America_Panama
2331,Panama,PAN,2011,3.8,North America,North America_Panama
2332,Panama,PAN,2012,3.6,North America,North America_Panama
2333,Panama,PAN,2013,3.4,North America,North America_Panama
2334,Panama,PAN,2014,4.1,North America,North America_Panama
2335,Panama,PAN,2015,2.9,North America,North America_Panama
2336,Panama,PAN,2016,3.3,North America,North America_Panama
2337,Panama,PAN,2017,3.2,North America,North America_Panama
2338,Panama,PAN,2018,2.9,North America,North America_Panama
2339,Panama,PAN,2019,2.9,North America,North America_Panama
2520,Saint Lucia,LCA,2000,7.2,North America,North America_Saint Lucia
2521,Saint Lucia,LCA,2001,7.3,North America,North America_Saint Lucia
2522,Saint Lucia,LCA,2002,6.8,North America,North America_Saint Lucia
2523,Saint Lucia,LCA,2003,7.2,North America,North America_Saint Lucia
2524,Saint Lucia,LCA,2004,6.9,North America,North America_Saint Lucia
2525,Saint Lucia,LCA,2005,7.1,North America,North America_Saint Lucia
2526,Saint Lucia,LCA,2006,7.6,North America,North America_Saint Lucia
2527,Saint Lucia,LCA,2007,7.1,North America,North America_Saint Lucia
2528,Saint Lucia,LCA,2008,8,North America,North America_Saint Lucia
2529,Saint Lucia,LCA,2009,7.2,North America,North America_Saint Lucia
2530,Saint Lucia,LCA,2010,7.9,North America,North America_Saint Lucia
2531,Saint Lucia,LCA,2011,7.2,North America,North America_Saint Lucia
2532,Saint Lucia,LCA,2012,8.7,North America,North America_Saint Lucia
2533,Saint Lucia,LCA,2013,8.3,North America,North America_Saint Lucia
2534,Saint Lucia,LCA,2014,8.9,North America,North America_Saint Lucia
2535,Saint Lucia,LCA,2015,8.7,North America,North America_Saint Lucia
2536,Saint Lucia,LCA,2016,7.4,North America,North America_Saint Lucia
2537,Saint Lucia,LCA,2017,7.9,North America,North America_Saint Lucia
2538,Saint Lucia,LCA,2018,8,North America,North America_Saint Lucia
2539,Saint Lucia,LCA,2019,7.9,North America,North America_Saint Lucia
2540,Saint Vincent and the Grenadines,VCT,2000,5.7,North America,North America_Saint Vincent and the Grenadines
2541,Saint Vincent and the Grenadines,VCT,2001,5.2,North America,North America_Saint Vincent and the Grenadines
2542,Saint Vincent and the Grenadines,VCT,2002,6.6,North America,North America_Saint Vincent and the Grenadines
2543,Saint Vincent and the Grenadines,VCT,2003,5.8,North America,North America_Saint Vincent and the Grenadines
2544,Saint Vincent and the Grenadines,VCT,2004,5.1,North America,North America_Saint Vincent and the Grenadines
2545,Saint Vincent and the Grenadines,VCT,2005,9.9,North America,North America_Saint Vincent and the Grenadines
2546,Saint Vincent and the Grenadines,VCT,2006,6.2,North America,North America_Saint Vincent and the Grenadines
2547,Saint Vincent and the Grenadines,VCT,2007,8.4,North America,North America_Saint Vincent and the Grenadines
2548,Saint Vincent and the Grenadines,VCT,2008,4.2,North America,North America_Saint Vincent and the Grenadines
2549,Saint Vincent and the Grenadines,VCT,2009,2.6,North America,North America_Saint Vincent and the Grenadines
2550,Saint Vincent and the Grenadines,VCT,2010,3,North America,North America_Saint Vincent and the Grenadines
2551,Saint Vincent and the Grenadines,VCT,2011,5.6,North America,North America_Saint Vincent and the Grenadines
2552,Saint Vincent and the Grenadines,VCT,2012,5.4,North America,North America_Saint Vincent and the Grenadines
2553,Saint Vincent and the Grenadines,VCT,2013,3.9,North America,North America_Saint Vincent and the Grenadines
2554,Saint Vincent and the Grenadines,VCT,2014,1.4,North America,North America_Saint Vincent and the Grenadines
2555,Saint Vincent and the Grenadines,VCT,2015,3.3,North America,North America_Saint Vincent and the Grenadines
2556,Saint Vincent and the Grenadines,VCT,2016,0.7,North America,North America_Saint Vincent and the Grenadines
2557,Saint Vincent and the Grenadines,VCT,2017,0,North America,North America_Saint Vincent and the Grenadines
2558,Saint Vincent and the Grenadines,VCT,2018,1,North America,North America_Saint Vincent and the Grenadines
2559,Saint Vincent and the Grenadines,VCT,2019,1,North America,North America_Saint Vincent and the Grenadines
3080,Trinidad and Tobago,TTO,2000,16.3,North America,North America_Trinidad and Tobago
3081,Trinidad and Tobago,TTO,2001,16.3,North America,North America_Trinidad and Tobago
3082,Trinidad and Tobago,TTO,2002,15.3,North America,North America_Trinidad and Tobago
3083,Trinidad and Tobago,TTO,2003,13.4,North America,North America_Trinidad and Tobago
3084,Trinidad and Tobago,TTO,2004,13.1,North America,North America_Trinidad and Tobago
3085,Trinidad and Tobago,TTO,2005,12.7,North America,North America_Trinidad and Tobago
3086,Trinidad and Tobago,TTO,2006,11.3,North America,North America_Trinidad and Tobago
3087,Trinidad and Tobago,TTO,2007,11.2,North America,North America_Trinidad and Tobago
3088,Trinidad and Tobago,TTO,2008,13.7,North America,North America_Trinidad and Tobago
3089,Trinidad and Tobago,TTO,2009,11.2,North America,North America_Trinidad and Tobago
3090,Trinidad and Tobago,TTO,2010,11.3,North America,North America_Trinidad and Tobago
3091,Trinidad and Tobago,TTO,2011,9.9,North America,North America_Trinidad and Tobago
3092,Trinidad and Tobago,TTO,2012,9.5,North America,North America_Trinidad and Tobago
3093,Trinidad and Tobago,TTO,2013,10.9,North America,North America_Trinidad and Tobago
3094,Trinidad and Tobago,TTO,2014,10.5,North America,North America_Trinidad and Tobago
3095,Trinidad and Tobago,TTO,2015,10.2,North America,North America_Trinidad and Tobago
3096,Trinidad and Tobago,TTO,2016,9.8,North America,North America_Trinidad and Tobago
3097,Trinidad and Tobago,TTO,2017,9.5,North America,North America_Trinidad and Tobago
3098,Trinidad and Tobago,TTO,2018,9,North America,North America_Trinidad and Tobago
3099,Trinidad and Tobago,TTO,2019,8.7,North America,North America_Trinidad and Tobago
140,Australia,AUS,2000,12.7,Oceania,Oceania_Australia
141,Australia,AUS,2001,12.2,Oceania,Oceania_Australia
142,Australia,AUS,2002,11.3,Oceania,Oceania_Australia
143,Australia,AUS,2003,10.5,Oceania,Oceania_Australia
144,Australia,AUS,2004,10.3,Oceania,Oceania_Australia
145,Australia,AUS,2005,11.2,Oceania,Oceania_Australia
146,Australia,AUS,2006,10.6,Oceania,Oceania_Australia
147,Australia,AUS,2007,10.9,Oceania,Oceania_Australia
148,Australia,AUS,2008,11.6,Oceania,Oceania_Australia
149,Australia,AUS,2009,11.2,Oceania,Oceania_Australia
150,Australia,AUS,2010,11.7,Oceania,Oceania_Australia
151,Australia,AUS,2011,11.2,Oceania,Oceania_Australia
152,Australia,AUS,2012,11.7,Oceania,Oceania_Australia
153,Australia,AUS,2013,11.5,Oceania,Oceania_Australia
154,Australia,AUS,2014,12.7,Oceania,Oceania_Australia
155,Australia,AUS,2015,13.2,Oceania,Oceania_Australia
156,Australia,AUS,2016,12.2,Oceania,Oceania_Australia
157,Australia,AUS,2017,13.1,Oceania,Oceania_Australia
158,Australia,AUS,2018,12.4,Oceania,Oceania_Australia
159,Australia,AUS,2019,12.5,Oceania,Oceania_Australia
1020,Fiji,FJI,2000,10.6,Oceania,Oceania_Fiji
1021,Fiji,FJI,2001,10.4,Oceania,Oceania_Fiji
1022,Fiji,FJI,2002,10.1,Oceania,Oceania_Fiji
1023,Fiji,FJI,2003,9.7,Oceania,Oceania_Fiji
1024,Fiji,FJI,2004,9.4,Oceania,Oceania_Fiji
1025,Fiji,FJI,2005,9.5,Oceania,Oceania_Fiji
1026,Fiji,FJI,2006,9.2,Oceania,Oceania_Fiji
1027,Fiji,FJI,2007,9.4,Oceania,Oceania_Fiji
1028,Fiji,FJI,2008,9.6,Oceania,Oceania_Fiji
1029,Fiji,FJI,2009,9.7,Oceania,Oceania_Fiji
1030,Fiji,FJI,2010,9.6,Oceania,Oceania_Fiji
1031,Fiji,FJI,2011,9.8,Oceania,Oceania_Fiji
1032,Fiji,FJI,2012,10,Oceania,Oceania_Fiji
1033,Fiji,FJI,2013,10,Oceania,Oceania_Fiji
1034,Fiji,FJI,2014,9.7,Oceania,Oceania_Fiji
1035,Fiji,FJI,2015,9.4,Oceania,Oceania_Fiji
1036,Fiji,FJI,2016,9.4,Oceania,Oceania_Fiji
1037,Fiji,FJI,2017,9.3,Oceania,Oceania_Fiji
1038,Fiji,FJI,2018,9.1,Oceania,Oceania_Fiji
1039,Fiji,FJI,2019,9,Oceania,Oceania_Fiji
1620,Kiribati,KIR,2000,31.2,Oceania,Oceania_Kiribati
1621,Kiribati,KIR,2001,31.1,Oceania,Oceania_Kiribati
1622,Kiribati,KIR,2002,30.9,Oceania,Oceania_Kiribati
1623,Kiribati,KIR,2003,29.4,Oceania,Oceania_Kiribati
1624,Kiribati,KIR,2004,29.3,Oceania,Oceania_Kiribati
1625,Kiribati,KIR,2005,30.1,Oceania,Oceania_Kiribati
1626,Kiribati,KIR,2006,29.4,Oceania,Oceania_Kiribati
1627,Kiribati,KIR,2007,30.9,Oceania,Oceania_Kiribati
1628,Kiribati,KIR,2008,31.5,Oceania,Oceania_Kiribati
1629,Kiribati,KIR,2009,30.9,Oceania,Oceania_Kiribati
1630,Kiribati,KIR,2010,30.7,Oceania,Oceania_Kiribati
1631,Kiribati,KIR,2011,30.8,Oceania,Oceania_Kiribati
1632,Kiribati,KIR,2012,30,Oceania,Oceania_Kiribati
1633,Kiribati,KIR,2013,30.5,Oceania,Oceania_Kiribati
1634,Kiribati,KIR,2014,29.8,Oceania,Oceania_Kiribati
1635,Kiribati,KIR,2015,29.7,Oceania,Oceania_Kiribati
1636,Kiribati,KIR,2016,29.5,Oceania,Oceania_Kiribati
1637,Kiribati,KIR,2017,29.6,Oceania,Oceania_Kiribati
1638,Kiribati,KIR,2018,28.1,Oceania,Oceania_Kiribati
1639,Kiribati,KIR,2019,28.3,Oceania,Oceania_Kiribati
2180,New Zealand,NZL,2000,12.5,Oceania,Oceania_New Zealand
2181,New Zealand,NZL,2001,13.9,Oceania,Oceania_New Zealand
2182,New Zealand,NZL,2002,12.5,Oceania,Oceania_New Zealand
2183,New Zealand,NZL,2003,13.7,Oceania,Oceania_New Zealand
2184,New Zealand,NZL,2004,12.6,Oceania,Oceania_New Zealand
2185,New Zealand,NZL,2005,12.9,Oceania,Oceania_New Zealand
2186,New Zealand,NZL,2006,13.1,Oceania,Oceania_New Zealand
2187,New Zealand,NZL,2007,12.3,Oceania,Oceania_New Zealand
2188,New Zealand,NZL,2008,12.4,Oceania,Oceania_New Zealand
2189,New Zealand,NZL,2009,11.5,Oceania,Oceania_New Zealand
2190,New Zealand,NZL,2010,12.6,Oceania,Oceania_New Zealand
2191,New Zealand,NZL,2011,11.4,Oceania,Oceania_New Zealand
2192,New Zealand,NZL,2012,12.7,Oceania,Oceania_New Zealand
2193,New Zealand,NZL,2013,12.2,Oceania,Oceania_New Zealand
2194,New Zealand,NZL,2014,11.3,Oceania,Oceania_New Zealand
2195,New Zealand,NZL,2015,11.7,Oceania,Oceania_New Zealand
2196,New Zealand,NZL,2016,12.2,Oceania,Oceania_New Zealand
2197,New Zealand,NZL,2017,12.7,Oceania,Oceania_New Zealand
2198,New Zealand,NZL,2018,11.4,Oceania,Oceania_New Zealand
2199,New Zealand,NZL,2019,11,Oceania,Oceania_New Zealand
2340,Papua New Guinea,PNG,2000,2.1,Oceania,Oceania_Papua New Guinea
2341,Papua New Guinea,PNG,2001,2.3,Oceania,Oceania_Papua New Guinea
2342,Papua New Guinea,PNG,2002,2.3,Oceania,Oceania_Papua New Guinea
2343,Papua New Guinea,PNG,2003,2.4,Oceania,Oceania_Papua New Guinea
2344,Papua New Guinea,PNG,2004,2.4,Oceania,Oceania_Papua New Guinea
2345,Papua New Guinea,PNG,2005,2.4,Oceania,Oceania_Papua New Guinea
2346,Papua New Guinea,PNG,2006,2.4,Oceania,Oceania_Papua New Guinea
2347,Papua New Guinea,PNG,2007,2.5,Oceania,Oceania_Papua New Guinea
2348,Papua New Guinea,PNG,2008,2.5,Oceania,Oceania_Papua New Guinea
2349,Papua New Guinea,PNG,2009,2.4,Oceania,Oceania_Papua New Guinea
2350,Papua New Guinea,PNG,2010,2.6,Oceania,Oceania_Papua New Guinea
2351,Papua New Guinea,PNG,2011,2.6,Oceania,Oceania_Papua New Guinea
2352,Papua New Guinea,PNG,2012,2.7,Oceania,Oceania_Papua New Guinea
2353,Papua New Guinea,PNG,2013,2.7,Oceania,Oceania_Papua New Guinea
2354,Papua New Guinea,PNG,2014,2.9,Oceania,Oceania_Papua New Guinea
2355,Papua New Guinea,PNG,2015,3,Oceania,Oceania_Papua New Guinea
2356,Papua New Guinea,PNG,2016,3,Oceania,Oceania_Papua New Guinea
2357,Papua New Guinea,PNG,2017,2.8,Oceania,Oceania_Papua New Guinea
2358,Papua New Guinea,PNG,2018,2.9,Oceania,Oceania_Papua New Guinea
2359,Papua New Guinea,PNG,2019,3,Oceania,Oceania_Papua New Guinea
2560,Samoa,WSM,2000,13.7,Oceania,Oceania_Samoa
2561,Samoa,WSM,2001,13.7,Oceania,Oceania_Samoa
2562,Samoa,WSM,2002,13.4,Oceania,Oceania_Samoa
2563,Samoa,WSM,2003,13.2,Oceania,Oceania_Samoa
2564,Samoa,WSM,2004,12.8,Oceania,Oceania_Samoa
2565,Samoa,WSM,2005,12.9,Oceania,Oceania_Samoa
2566,Samoa,WSM,2006,13,Oceania,Oceania_Samoa
2567,Samoa,WSM,2007,12.9,Oceania,Oceania_Samoa
2568,Samoa,WSM,2008,12.8,Oceania,Oceania_Samoa
2569,Samoa,WSM,2009,11,Oceania,Oceania_Samoa
2570,Samoa,WSM,2010,12.8,Oceania,Oceania_Samoa
2571,Samoa,WSM,2011,12.8,Oceania,Oceania_Samoa
2572,Samoa,WSM,2012,12.7,Oceania,Oceania_Samoa
2573,Samoa,WSM,2013,12.1,Oceania,Oceania_Samoa
2574,Samoa,WSM,2014,12.8,Oceania,Oceania_Samoa
2575,Samoa,WSM,2015,12.7,Oceania,Oceania_Samoa
2576,Samoa,WSM,2016,12.8,Oceania,Oceania_Samoa
2577,Samoa,WSM,2017,12.6,Oceania,Oceania_Samoa
2578,Samoa,WSM,2018,12.6,Oceania,Oceania_Samoa
2579,Samoa,WSM,2019,12.6,Oceania,Oceania_Samoa
2760,Solomon Islands,SLB,2000,14.4,Oceania,Oceania_Solomon Islands
2761,Solomon Islands,SLB,2001,14.1,Oceania,Oceania_Solomon Islands
2762,Solomon Islands,SLB,2002,14.3,Oceania,Oceania_Solomon Islands
2763,Solomon Islands,SLB,2003,14.6,Oceania,Oceania_Solomon Islands
2764,Solomon Islands,SLB,2004,13.8,Oceania,Oceania_Solomon Islands
2765,Solomon Islands,SLB,2005,14,Oceania,Oceania_Solomon Islands
2766,Solomon Islands,SLB,2006,14.1,Oceania,Oceania_Solomon Islands
